pH_sol,humidite_sol,matiere_organique,temperature_sol,conductivite_electrique,azote,phosphore,potassium,culture_precedente,pratique_agricole,pluviometrie,ensoleillement,maladie_probable
6.911272456051594,16.162249017366868,4.228238107305866,20.42288558409405,0.9196492734876424,33.46676632117326,18.536525528319572,75.2292883932048,soja,labour,205.31839293752125,6.278552558851958,sclérotiniose
5.889578175014488,26.533494313966855,3.3578488263981807,21.713401278773386,0.9172724858819221,34.1205329602188,14.413785562938338,91.84751316893876,blé,labour,159.0656339447476,10.237274887633273,aucune
6.604431797502378,27.86958590262234,4.393067826986773,19.076406695614327,1.0932174771464582,16.763123462222737,8.780063321197202,131.20134362921763,arachide,irrigation,97.67638092439549,7.447197137351708,fusariose
5.5201649380601125,27.8094972296699,3.64765184053745,24.93567918636777,0.724683459721872,41.59093100924932,14.735182209451763,106.41117866841621,mil,labour,163.54569793492067,6.7974599505198565,piétin-échaudage
5.835906975550785,34.32989449884547,4.717129921156112,21.78971636390313,1.1713041769761952,41.17421570211374,19.496182133735996,108.8765660807964,mil,irrigation,124.87222325946357,7.165552996133634,nématodose
6.598430617934562,43.89973487710388,1.9777946950741458,22.365871070128136,1.384186601792471,43.14496159286673,8.87591209885418,145.05199030402918,arachide,irrigation,94.52757607072431,8.956687518920832,mildiou
6.869233289997705,30.86470441288765,3.1512247389931307,23.860519380322476,0.5872387469513736,60.05848053028289,19.178547507676505,50.0,soja,labour,146.0960439241022,6.6069322254384755,sclérotiniose
6.585684140594985,28.48287747590477,3.4281868571489653,21.78486545087377,0.9460270039882113,22.0147839701279,21.714434352105872,143.74667442471423,blé,irrigation,191.01843802914374,6.998522867381006,aucune
6.4421758588058795,28.18544730897135,1.0,19.547382615472404,2.216396853105209,20.119733353943264,15.480035349559495,114.42462972467705,blé,labour,132.97070856654702,7.39137488514409,fusariose
6.349448152205356,30.870693368354,2.4140472664214654,21.8109392851046,1.3316948555463395,42.058673145989886,19.56848350711752,107.9255615580747,pomme de terre,aucun,246.99788168494433,9.835181526008498,piétin-échaudage
5.760739004816286,24.201943677561207,2.6864007456412136,19.431455921459833,0.5,31.62510898814308,15.70127241462965,108.86838843424916,pomme de terre,aucun,197.54531321618248,4.682320375384361,nématodose
6.140077895802646,30.841389911222386,4.44820599482335,22.32394266734946,0.6398136540960849,25.143717464630594,17.856907204632634,129.19361243367933,blé,aucun,122.60755278149732,8.017749457612524,mildiou
6.269680614520106,33.1556863543226,2.7931566536854,24.990813162405388,1.2903616981491444,32.17437532179031,22.467901428775846,140.7786571947073,maïs,irrigation,121.08912690644432,7.285742033648837,sclérotiniose
7.028561113109458,31.467802445021416,2.6819210126940227,18.475065123183004,1.2402664154296952,28.81656374908279,7.2301202487771965,102.90773837618879,arachide,labour,257.2372566576614,9.215734471573978,aucune
6.6718091447842305,33.20279353803347,4.317485780656192,17.40288699567372,0.965022879319648,52.24777067797167,11.173905535980916,105.97486607464711,maïs,irrigation,133.18634705143646,7.771638468431718,fusariose
5.618479922318633,33.03623326543975,1.8820893542099455,22.147749807759023,2.07732598275519,57.618123040233016,21.25340718961677,128.2683798619461,blé,irrigation,168.2110035766521,6.164237012888696,piétin-échaudage
6.662041984697398,17.596723224274896,1.4287559325564279,19.69660114976828,2.2474915283474615,18.64438708656534,22.175602956519462,50.0,blé,labour,171.09000175522087,12.0,nématodose
6.307458859791842,34.458091108767825,3.1384076999306534,22.095235823235907,1.0942466560601105,20.23451186733363,7.960370313157663,107.03905050540868,maïs,irrigation,63.80570336963085,11.089392180194432,mildiou
6.1615389998470205,25.302896080362824,2.0522932319216447,22.961210561829102,1.5491827463706955,27.40631995368093,22.811517989036908,124.94247033885897,soja,irrigation,64.45694917991831,8.491622524024558,sclérotiniose
6.805838144420434,22.329125858972294,2.0903207053403507,15.568941313214381,1.569266468528401,28.10471958320988,5.0,95.20059309048575,mil,aucun,192.8157296122441,9.184217266379726,aucune
7.015499761247975,22.268837205015025,4.073433791687982,24.069548282975624,1.6223492557910308,27.247395533015812,18.127947593475394,86.04169259825984,mil,labour,97.63185576049983,6.5100411191121506,fusariose
6.965640059558099,33.034791273307704,4.375973837912579,18.490994491134252,0.9439658712904384,33.057658204564866,16.09397142667502,105.42994108812738,arachide,labour,150.5932527840187,8.417648215101035,piétin-échaudage
6.080391238388681,28.44197550942603,4.288864215852125,21.93295614830593,1.975779686888215,30.531651992780596,11.334436788868251,92.45196143233889,blé,irrigation,74.4973206984902,12.0,nématodose
6.345393812074393,18.226218512102125,4.608776660307233,20.02185299368471,1.1725611215062364,21.46387407104682,11.642269381796286,102.63044412549918,soja,labour,133.5770550767896,10.479911716811085,mildiou
6.665631715701782,33.346264706345984,4.741134320014802,20.34412895564712,1.3687968324100444,24.73191759136019,11.8265814607871,95.83658203977903,maïs,labour,160.68690363932507,5.887953641193781,sclérotiniose
6.98777256356118,19.92274308440821,1.3714097911730692,27.081873818853964,1.200817404091324,50.46338832209564,13.979237896481582,156.8490876744585,mil,irrigation,50.0,8.80888965553878,aucune
6.260412881077355,30.978749509627477,3.9504119599294665,22.957802562386984,1.1441255310804965,31.425517532653167,24.930176872958146,75.81417432925238,blé,labour,152.70342706749256,8.163484446625262,fusariose
6.407170511668092,31.66949247971138,2.9703918004304413,24.714065208860774,1.3113617839751437,30.913691083740108,19.115518187369375,135.04341703808382,mil,aucun,155.46202249455504,9.041251199646238,piétin-échaudage
5.946832512996986,36.19903957186531,2.752575754009564,22.45282406260823,0.7256457704825932,19.795628541725268,22.172020650346177,92.38314134539638,pomme de terre,irrigation,126.57343874483233,11.563938275430413,nématodose
5.901896687959665,42.47179350526796,4.060414632208706,23.86004072396486,0.5,30.367832726958344,13.389614225576354,119.77446667572488,soja,labour,94.97789392901466,6.180715686124816,mildiou
6.906262911197099,20.447265718696208,1.7697045201042483,23.252135086430357,1.1146478095945094,44.60902429567582,16.151294620285814,129.41079387260726,mil,irrigation,131.16973255249795,7.596213530586121,sclérotiniose
7.178120014285412,29.632683007558654,1.74889139412768,22.763368434060478,0.8478289452306922,40.95551478469406,9.642026814415805,155.9119981906788,soja,labour,131.24096894344737,5.752655813055277,aucune
6.463994939209833,28.06565293469048,4.133572744081717,25.32146772749404,1.4190014711946561,43.11099297973556,13.60777639620649,121.7875936945563,arachide,labour,246.2453225682071,8.429655602087031,fusariose
7.001766448946012,33.03624780172674,3.987786017510898,22.46951636153281,1.3735160634846595,22.9640292392367,12.237502114677334,98.10722578872492,maïs,irrigation,143.95833679390628,8.215518862810498,piétin-échaudage
6.680818012523817,31.50968139653533,3.6367326558715103,28.855445716653115,1.2053920078786808,22.803823165961525,17.443196120841037,111.97322246897185,soja,labour,126.78316256480599,12.0,nématodose
6.177440122697438,27.53217630084366,2.620086595276863,24.881594718437313,1.7926299162217538,46.33435722174053,11.465728051137539,167.55430344509787,soja,aucun,143.85779560066325,6.297502811136617,mildiou
6.6806978027542065,26.91368467972401,4.2438296345821245,18.58137790678093,1.197508928454812,43.262741398677676,10.81567534016272,114.90358971873962,arachide,irrigation,171.18407560957638,9.81206648818357,sclérotiniose
7.269018283232985,22.18484401371167,4.180302892060476,21.470350873051053,0.6167396628216414,32.415372381843525,16.981754596225745,70.76527322655983,blé,irrigation,169.340517106614,4.0,aucune
6.4820869804450245,36.915031076845565,3.5853045150474543,23.191232798472004,1.1105423033382336,43.530402684490774,14.732415165640894,98.50127122846158,blé,irrigation,172.49092225117687,11.865879072195728,fusariose
7.282321827907003,33.21442927119671,2.3226789587302283,22.13349050713611,1.668387106742004,22.97003627746211,11.497329707149545,97.7284145660129,soja,irrigation,180.15233895951755,8.057820489962017,piétin-échaudage
5.190127447955128,36.42437738456596,3.0747516542704934,24.060620256916504,0.5,22.55531892202535,10.766779344394248,131.89905345071057,soja,aucun,76.98702617098459,8.278580798832508,nématodose
6.910951252187612,27.827227044671403,4.337833677524443,24.39105011450162,1.1623854691800095,18.825388474852765,11.495651122460085,73.34041125022314,mil,irrigation,175.82416688041627,7.554488242644598,mildiou
6.543523534119085,25.402151719138985,4.827191222801787,17.921239042603105,1.430184813823582,38.614704330036446,19.07307263449348,94.76677520886692,arachide,aucun,159.20698888925264,8.947080492070969,sclérotiniose
6.350496324767066,22.451794533595404,3.1734633966236716,25.843232634149484,2.2608969338111136,37.16717874438067,17.087640711813002,116.40562507411198,maïs,labour,118.84605996279646,6.810683966065418,aucune
6.545880388267751,32.51242308618462,3.2503270321917377,20.50954760354187,1.6833030547710424,29.775834798190438,11.224114374117852,101.58740326938941,maïs,aucun,155.3215871352571,8.287768880495614,fusariose
5.506215542699554,22.72144742830236,3.3383108919749387,20.21228648240573,1.2530465533457942,27.196073903884887,11.423045895310192,112.72759270680817,blé,labour,144.50309266839082,10.69712926636237,piétin-échaudage
6.390164056081244,42.940641482765855,3.774893008910972,20.202632821883377,1.4083036905387787,59.14548603862906,9.263333489814823,114.42762558777707,arachide,labour,148.95942708137184,7.219909797490423,nématodose
6.678556285755874,20.846501932345916,2.918932699939976,24.42572921797175,0.5,32.40869006411612,13.033708671778065,116.43471680703689,maïs,labour,158.71735945208158,7.393400448904811,mildiou
7.238947022370758,31.915620834487513,1.0,21.19879690555664,0.780111125637615,48.880670145339764,15.614771263744956,82.19108828113674,blé,aucun,66.0860060202664,7.438187352450885,sclérotiniose
6.240864890863176,40.967982950496506,4.692769001647097,20.009345066986878,1.4603822684442522,33.53651565550519,10.605293294934532,133.9275259200463,arachide,aucun,163.1549854029111,9.915934046766072,aucune
6.095753198553406,34.19362831484666,5.294688947162549,20.728122527669388,1.2644669586625272,29.992872922113346,25.936567800434116,93.94146516512252,maïs,labour,182.52072909287318,7.696412682864322,fusariose
6.249121478207732,31.229715987442454,2.8876001403942873,16.61592502325237,1.315496474638957,49.1665950980639,18.11891217523499,109.6522608397909,soja,aucun,162.18925407974638,7.109264144263118,piétin-échaudage
6.957701058851037,23.22061447126673,2.4333466310812257,19.473508708145538,1.2136458614709444,42.89964120415997,14.839122283989969,73.64351148269301,maïs,aucun,113.7457153554883,8.358795762226254,nématodose
6.664375554829842,20.32761568002607,3.362899477609778,18.281249354040703,1.1979636409673942,34.7589097700235,15.425363124914796,111.19681932796762,maïs,irrigation,106.8411481426457,10.126224029156209,mildiou
6.235119898116481,35.390350762423104,3.312496116271227,21.192492008512325,1.2411722593915189,46.337141117526116,8.042977112249723,115.70532444678642,blé,labour,159.10997824854255,5.3925834252422495,sclérotiniose
6.756633716556678,40.543030685424625,4.49551857716296,23.99257981082078,0.7775859262940779,60.20306516175237,9.00486120814332,111.08689850274448,mil,aucun,190.1537811152539,9.495711940022964,aucune
6.54853877467402,26.9280500666528,3.5546394416450378,23.66162770279968,1.108429211062027,27.676466334778446,21.61446057209917,86.59061378806584,pomme de terre,aucun,215.4322860802286,8.705589081707235,fusariose
6.984322495266444,22.026569446685542,2.707377169628817,25.77025149263975,0.7023581474284633,39.717366467452514,23.17549414662079,143.8381079898971,soja,labour,188.24040030149536,8.793337334900322,piétin-échaudage
6.148973453061323,12.792813986156872,2.181590549441951,25.101927451889864,0.9521614173047035,30.90789836258252,5.0,127.5032103619208,soja,aucun,175.58503539070287,8.037652293559084,nématodose
6.336168926701116,23.134646094362235,4.365634184819673,20.41420985524487,1.6783620036818132,25.654589792316976,17.35192081046579,105.83298438134217,mil,labour,50.0,8.062918744248147,mildiou
6.303945923433921,29.20440210250672,4.099511241164249,22.05721420226114,1.1276990758009746,25.377332138838668,21.90819251356293,105.55787704561754,pomme de terre,irrigation,119.31827588157219,9.407933409816488,sclérotiniose
5.768242525933941,41.19386268585714,4.560559878091819,21.902331717335745,1.438335790112323,50.923331460185985,13.291289499709476,87.85564222682652,maïs,irrigation,165.6452498242463,4.900849018074361,aucune
6.648060138532288,34.71193584563078,2.531813249278906,15.546841951834338,1.24611782164502,16.752393926936545,22.596717653494114,91.3153249890349,maïs,labour,115.9989514280121,6.383458089464872,fusariose
6.630527636089945,32.13559783294727,5.338436899528329,18.34822138927077,1.0460433332426902,40.078593584667956,18.836737847801665,153.70564411068932,arachide,labour,103.492801698062,4.62349500946015,piétin-échaudage
6.50255672832123,27.199162370892083,1.756305492942763,21.498139968546663,0.7965725173566307,26.74756922379766,17.254550997358116,99.25033917540321,maïs,irrigation,96.88084968099253,11.623663571375067,nématodose
6.382706433312427,25.917839979208306,4.20960102140148,21.481310694577576,1.0399777390362568,52.72494951567994,13.776709846482634,192.91741648596854,blé,irrigation,238.2417433112222,10.518767463661838,mildiou
5.792314628974793,39.83953318255575,1.5904172328030983,23.5369751626155,1.2732713783922098,32.269233510656726,15.460549613410826,75.2105985383653,arachide,irrigation,85.00140768231529,4.0,sclérotiniose
6.28967733861732,31.405169785308725,2.7096686183015324,23.390924888607543,1.432061377649704,31.35992326717734,12.762930014969744,121.06324824307735,soja,irrigation,139.38548561815114,8.72400176702933,aucune
6.328642741736616,15.281795156552846,5.061022930447959,16.687922493700796,1.2489347458229145,50.69509304494237,16.482285815880324,116.78620360723603,mil,irrigation,113.60446209993026,7.561382840163629,fusariose
6.09886136538919,25.2852224647193,4.331364254475989,23.55579020337259,1.4597921271782843,43.768000823122144,16.26401966889379,111.08759236567033,arachide,aucun,106.81017504883167,9.188776528357007,piétin-échaudage
6.419357144166995,23.992487777598612,2.953779584512818,22.535761619361292,0.5919319589761175,40.542269843626705,12.828561789475852,62.23766797986801,blé,aucun,170.5716555684895,8.66906195433183,nématodose
6.70202542840727,26.176151935757744,2.981162957178312,23.870119544933885,1.5466650230334007,43.05811955505784,5.2648281796477825,68.8631902307383,soja,irrigation,191.14893450428062,7.715489066435798,mildiou
7.443092950605265,33.940374621995595,3.600622110835442,25.200596762924768,0.7486974637192186,24.167264112342572,14.025059518198375,115.86717439583171,soja,aucun,91.15501072837964,7.877227481851394,sclérotiniose
6.587288906415919,29.247885827440253,4.014140990760723,21.571351081636085,1.5934018468632085,42.417132055381366,9.910633717403371,79.27810857120599,pomme de terre,labour,152.62566542528472,10.035374791230428,aucune
6.628775195361382,29.461942150974366,4.751579382682697,25.73676471094024,1.4009623373651372,33.00945785824982,9.395638659586645,146.27150541999137,arachide,labour,144.3204475908279,6.8101342121419055,fusariose
6.462777042116916,39.19431212927665,3.0437659953915057,19.331798638320862,0.5,38.6092469916226,11.550009287032546,103.28075204900652,soja,aucun,127.3909898813255,7.231505527137393,piétin-échaudage
5.540614392350479,25.12477237149318,1.8882149365127985,19.162785638883346,1.4947851296739718,39.845529262612914,19.13441188953418,117.65020043395941,maïs,irrigation,103.31494125742691,9.294409043132532,nématodose
6.486743062275392,43.04939668121145,3.65696862704876,23.286316570406623,1.5980389359331646,23.894909167926926,9.444343824981713,108.78641747732824,soja,irrigation,205.42953876949787,9.7116513689187,mildiou
6.5301151049705135,25.300846860402398,3.0425691624916054,20.89369736408446,1.703151384138362,40.93822595840829,10.562938919327983,107.95408315969225,arachide,labour,98.29992613726355,8.586319622068443,sclérotiniose
7.731621056242643,30.624387376288,2.1993662952515525,22.78489769385691,0.8925606863575908,33.13642710028624,18.53386899300865,155.62333475083534,blé,irrigation,84.85778621044815,7.038208787432891,aucune
6.403819517609438,28.03157483218063,3.7976689153127943,27.978946359533474,1.2717643368282103,22.600785540231303,11.171766549238718,142.53010169128856,mil,labour,204.93815511418532,4.657908631383195,fusariose
6.650773671166807,30.863933934506726,3.286886245907211,23.180485220511926,1.4777797532194834,33.53434193470959,9.363999977615205,114.62958480217969,mil,irrigation,159.99723954855946,4.739660067117386,piétin-échaudage
6.482644115147378,33.112143965511905,3.8065122064697943,22.63650861659236,1.4945307469648315,35.200251141151746,19.044182147768147,130.24867761388558,arachide,aucun,90.94634964484736,7.5922379011314405,nématodose
5.915660981190234,33.03684668062213,2.6055557998128194,19.392338864044458,1.3638083047451874,40.936318912679624,14.352672394216363,145.19342559781552,pomme de terre,irrigation,146.1441016930459,8.332061221132413,mildiou
7.071411407257511,24.72817868565594,3.9867105303254986,16.90006058012696,1.029345502617351,11.117089621926489,15.32669963856907,92.06522964846451,mil,labour,118.79663987440063,7.294534941560821,sclérotiniose
6.875966516343387,22.139597257867006,2.182901803245022,21.782360154179468,1.595177501643659,38.8813622987666,13.880661045144187,63.35114527345865,mil,irrigation,224.44165400239729,5.89759899113945,aucune
6.8955159735215235,47.522202536339975,2.672268610303417,25.20061073982459,1.5975279867258065,29.88139943164607,17.11654305322801,126.59061755256681,maïs,labour,137.92313939826153,5.587886499330542,fusariose
6.04530627260263,26.61210962279613,3.2570857689127224,21.031185978817977,1.138288677561359,43.098734464104915,18.427364807420208,147.37937857676113,pomme de terre,labour,176.5804118816703,8.325181246035653,piétin-échaudage
7.201397155468049,34.8944870707039,5.241818414959714,23.204387497616107,0.8865780783835754,34.981338537157654,14.385067127934626,58.559501995630114,maïs,irrigation,148.84779403135587,10.713792664623735,nématodose
5.79907446860386,18.746510826337623,4.284825368548494,26.279491818155748,0.9088386643207425,31.66618495645051,7.509267936292172,91.81054024887229,mil,irrigation,221.84860877950723,6.509676172746463,mildiou
6.793428546900135,28.04271096066726,4.5771925042677895,26.20454893969108,1.7459270861328848,33.22499603723739,16.48740689766835,102.75764726480243,mil,aucun,160.1693918399578,7.950777337109761,sclérotiniose
7.595227812904989,29.1096043121229,4.917077033343144,23.286447662805347,1.5802713539673705,38.33409742191111,13.299968765482596,80.52540959096332,soja,irrigation,207.87766844832984,6.578340406475624,aucune
6.004731837434655,33.309705489494824,7.102832135810873,22.51031943597203,1.1919840869119882,44.07909407671353,19.286423885192292,105.66143345094208,maïs,irrigation,177.07085939596675,9.203652870045833,fusariose
6.216851135198614,10.942821013056427,3.541589067558434,17.444100852990772,1.120330716991601,26.08888702324941,10.521945644371339,76.59539827522147,blé,labour,122.34446164324054,7.749353187228418,piétin-échaudage
6.549825682543821,31.162984291548316,4.920400923129856,20.10941606746918,0.5,31.56340140567697,13.428026723295877,100.4273872202581,soja,labour,150.09306127495847,9.976000552733247,nématodose
6.2482621729419,21.95180981242475,4.512635254401941,21.15773257594578,1.1662395582487632,49.693460508186746,7.590665746084283,130.9810138165136,blé,irrigation,139.35918603969165,8.235328015750847,mildiou
5.724668284466934,32.270419978364465,4.496032503307526,19.443005165697542,0.7235539381783302,31.388883067130323,18.91577770204088,50.0,maïs,labour,121.32661053117242,8.23967728956903,sclérotiniose
6.534281487403014,22.74569562213286,5.274239618040181,22.74535978885829,1.2635997905967031,38.67249730815268,21.126748960466916,78.46698988878259,maïs,aucun,96.15152014906661,6.293696378488342,aucune
5.968848143136947,24.01162112852093,3.0806869690155234,27.7349445504583,1.6740988987045764,22.658080623137305,12.560011221076758,152.02075711926568,blé,aucun,217.97808694592993,6.327968733072967,fusariose
6.73679621531759,28.084606727247124,3.0013149760636204,26.55328477798485,0.8078193788110235,17.854927088365304,14.029590931815575,85.2703674556106,maïs,labour,50.0,8.919700699232653,piétin-échaudage
6.040287882883098,22.633693712777635,3.8197655134818618,22.73163958549362,1.2954347041552134,24.597951349520372,10.95160427383263,50.0,soja,labour,216.57510630335685,8.4598259046011,nématodose
7.27496720250877,26.671258872852516,3.3173002280781128,24.338302216074485,1.5991119048039704,28.101079439823216,11.43372851662611,115.13540439723725,arachide,irrigation,83.11823132702183,12.0,mildiou
6.108373353831881,21.646369620196793,3.818500852998173,19.814187053931644,1.2881181581089005,45.39911164047582,18.467803535661886,107.75741502797737,maïs,labour,177.15788580120048,5.806121194655875,sclérotiniose
6.338969241897162,17.16780683810891,5.062748785053012,26.392268052006404,0.9904068152598972,46.49526262687371,12.47924183398889,114.44404395073764,maïs,labour,120.72175715473503,9.982210887198793,aucune
6.906758608684835,37.12569936700552,3.0218532772937214,17.31410021216446,1.2041545621088454,15.746796931045488,17.375749689333837,111.72160108715765,pomme de terre,irrigation,66.660893699608,8.260466780198229,fusariose
5.8845678417830225,20.9276591502325,3.1953210374062695,24.73848448325849,1.5828994848911506,29.587548607081384,14.923849798276876,148.18745104158612,soja,labour,207.2670874294639,6.051941360934147,piétin-échaudage
6.613729967302064,28.749233786744114,3.674311003526577,23.486769130599324,1.3050311439589768,41.97789397040484,18.752811595961944,88.90814611975382,soja,labour,50.0,4.0,nématodose
7.153571377141214,35.270237570456494,3.271681573974831,19.732421839736727,1.1986517669758627,33.946468755687754,13.038008176673667,107.18582573422282,blé,irrigation,189.80750109967613,6.7289963225926925,mildiou
5.696258382719386,25.695391282387696,1.5859941719865127,21.373639729786188,1.6624572504846504,50.04558465817426,20.426547905912496,97.01936172977462,blé,irrigation,156.49632441822166,6.981154659790885,sclérotiniose
6.592316929266152,24.223838701781233,2.9198723573010605,18.597241890531823,1.4059671479801692,41.73500942131302,24.377253384029892,130.2908789875315,arachide,aucun,202.5467800790394,6.97699018449251,aucune
6.629941397124211,31.58366662067195,4.187373242237505,18.725079856593304,0.7188390284200212,32.32314895711185,6.498250893228693,133.32629173345887,soja,labour,181.3172871463759,9.803602221931014,fusariose
6.890911435888655,37.82553675909006,4.937546750932647,17.22683799812821,1.452565064792798,33.21330628870923,14.539153348445652,121.17210642910277,maïs,labour,180.64642761587024,7.083823975204844,piétin-échaudage
5.881524644560959,21.81479314439472,2.3453814324622733,24.302541706602135,1.5798235019129063,34.432101673951536,14.536089314485011,174.61407757476707,blé,irrigation,194.89536330775348,8.545782427750844,nématodose
